Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0002184			KAH0569950.1, KAH0570099.1, KAH0572749.1
OG0002185			KAH0570016.1, KAH0573934.1, KAH0575948.1
OG0002186			KAH0570109.1, KAH0570116.1, KAH0570126.1
OG0002187			KAH0570208.1, KAH0574548.1, KAH0574742.1
OG0002188			KAH0570224.1, KAH0570233.1, KAH0573193.1
OG0002189			KAH0570539.1, KAH0571502.1, KAH0571503.1
OG0002190			KAH0570647.1, KAH0572220.1, KAH0572229.1
OG0002191			KAH0570716.1, KAH0572185.1, KAH0572278.1
OG0002192			KAH0570729.1, KAH0570731.1, KAH0570735.1
OG0002193			KAH0570770.1, KAH0570774.1, KAH0576859.1
OG0002194			KAH0570811.1, KAH0570813.1, KAH0570828.1
OG0002195			KAH0570817.1, KAH0575992.1, KAH0575994.1
OG0002196			KAH0570819.1, KAH0570830.1, KAH0570832.1
OG0002197			KAH0570820.1, KAH0570865.1, KAH0572051.1
OG0002198			KAH0570867.1, KAH0570871.1, KAH0572409.1
OG0002199			KAH0570891.1, KAH0570914.1, KAH0570930.1
OG0002200			KAH0570899.1, KAH0570922.1, KAH0570938.1
OG0002201			KAH0570905.1, KAH0571132.1, KAH0577519.1
OG0002202			KAH0570970.1, KAH0570980.1, KAH0570994.1
OG0002203			KAH0570972.1, KAH0570978.1, KAH0570996.1
OG0002204			KAH0571084.1, KAH0571086.1, KAH0571101.1
OG0002205			KAH0571215.1, KAH0572444.1, KAH0575253.1
OG0002206			KAH0571289.1, KAH0572597.1, KAH0576823.1
OG0002207			KAH0571474.1, KAH0571478.1, KAH0571559.1
OG0002208			KAH0571501.1, KAH0577539.1, KAH0577564.1
OG0002209			KAH0571512.1, KAH0574572.1, KAH0574573.1
OG0002210			KAH0571567.1, KAH0572704.1, KAH0576210.1
OG0002211			KAH0571744.1, KAH0575559.1, KAH0576193.1
OG0002212			KAH0571787.1, KAH0571802.1, KAH0571819.1
OG0002213			KAH0571788.1, KAH0571803.1, KAH0571820.1
OG0002214			KAH0571823.1, KAH0571826.1, KAH0571943.1
OG0002215			KAH0571849.1, KAH0571863.1, KAH0571868.1
OG0002216			KAH0571850.1, KAH0571861.1, KAH0571870.1
OG0002217			KAH0571855.1, KAH0571876.1, KAH0571917.1
OG0002218			KAH0571857.1, KAH0571874.1, KAH0571892.1
OG0002219			KAH0572005.1, KAH0572013.1, KAH0572034.1
OG0002220			KAH0572020.1, KAH0572030.1, KAH0576017.1
OG0002221			KAH0572027.1, KAH0573483.1, KAH0574141.1
OG0002222			KAH0572070.1, KAH0572079.1, KAH0572088.1
OG0002223			KAH0572073.1, KAH0572083.1, KAH0572091.1
OG0002224			KAH0572101.1, KAH0572760.1, KAH0572793.1
OG0002225			KAH0572151.1, KAH0572156.1, KAH0572157.1
OG0002226			KAH0572179.1, KAH0572572.1, KAH0577596.1
OG0002227			KAH0572191.1, KAH0577347.1, KAH0577356.1
OG0002228			KAH0572296.1, KAH0572422.1, KAH0572427.1
OG0002229			KAH0572314.1, KAH0577354.1, KAH0577406.1
OG0002230			KAH0572357.1, KAH0573068.1, KAH0574829.1
OG0002231			KAH0572420.1, KAH0572429.1, KAH0572441.1
OG0002232			KAH0572501.1, KAH0572502.1, KAH0577439.1
OG0002233			KAH0572673.1, KAH0572684.1, KAH0572693.1
OG0002234			KAH0572714.1, KAH0572729.1, KAH0572753.1
OG0002235			KAH0572784.1, KAH0572811.1, KAH0572826.1
OG0002236			KAH0572818.1, KAH0573118.1, KAH0575679.1
OG0002237			KAH0572893.1, KAH0572901.1, KAH0577867.1
OG0002238			KAH0572943.1, KAH0572944.1, KAH0573154.1
OG0002239			KAH0573056.1, KAH0573062.1, KAH0573088.1
OG0002240			KAH0573177.1, KAH0576610.1, KAH0577568.1
OG0002241			KAH0573204.1, KAH0573212.1, KAH0573248.1
OG0002242			KAH0573228.1, KAH0573249.1, KAH0573250.1
OG0002243			KAH0573466.1, KAH0577912.1, KAH0577917.1
OG0002244			KAH0573522.1, KAH0577000.1, KAH0577015.1
OG0002245			KAH0573569.1, KAH0575445.1, KAH0575932.1
OG0002246			KAH0573583.1, KAH0573586.1, KAH0573592.1
OG0002247			KAH0573888.1, KAH0573914.1, KAH0573935.1
OG0002248			KAH0573917.1, KAH0573923.1, KAH0573926.1
OG0002249			KAH0573946.1, KAH0573954.1, KAH0574256.1
OG0002250			KAH0573973.1, KAH0574034.1, KAH0574039.1
OG0002251			KAH0574049.1, KAH0574052.1, KAH0574059.1
OG0002252			KAH0574050.1, KAH0574051.1, KAH0574060.1
OG0002253			KAH0574074.1, KAH0574079.1, KAH0574084.1
OG0002254			KAH0574075.1, KAH0574080.1, KAH0574085.1
OG0002255			KAH0574098.1, KAH0574152.1, KAH0574155.1
OG0002256			KAH0574103.1, KAH0574112.1, KAH0574119.1
OG0002257			KAH0574135.1, KAH0574164.1, KAH0574166.1
OG0002258			KAH0574147.1, KAH0574160.1, KAH0574165.1
OG0002259			KAH0574269.1, KAH0574300.1, KAH0574305.1
OG0002260			KAH0574270.1, KAH0574301.1, KAH0574304.1
OG0002261			KAH0574351.1, KAH0574361.1, KAH0574392.1
OG0002262			KAH0574701.1, KAH0575869.1, KAH0575936.1
OG0002263			KAH0574902.1, KAH0574928.1, KAH0576460.1
OG0002264			KAH0575000.1, KAH0575004.1, KAH0575011.1
OG0002265			KAH0575107.1, KAH0575213.1, KAH0575228.1
OG0002266			KAH0575117.1, KAH0575126.1, KAH0575151.1
OG0002267			KAH0575118.1, KAH0575127.1, KAH0575150.1
OG0002268			KAH0575119.1, KAH0575128.1, KAH0575149.1
OG0002269			KAH0575185.1, KAH0575191.1, KAH0575198.1
OG0002270			KAH0575436.1, KAH0575451.1, KAH0575453.1
OG0002271			KAH0575448.1, KAH0575450.1, KAH0575454.1
OG0002272			KAH0575793.1, KAH0575836.1, KAH0575842.1
OG0002273			KAH0575875.1, KAH0575934.1, KAH0575943.1
OG0002274			KAH0575915.1, KAH0576082.1, KAH0576151.1
OG0002275			KAH0576131.1, KAH0576207.1, KAH0576208.1
OG0002276			KAH0576374.1, KAH0577478.1, KAH0577490.1
OG0002277			KAH0576959.1, KAH0576976.1, KAH0576982.1
OG0002278			KAH0577163.1, KAH0577209.1, KAH0577211.1
OG0002279			KAH0577174.1, KAH0577190.1, KAH0577216.1
OG0002280			KAH0577267.1, KAH0577495.1, KAH0577526.1
OG0002281			KAH0577269.1, KAH0577278.1, KAH0577529.1
OG0002282			KAH0577368.1, KAH0577388.1, KAH0577394.1
OG0002283			KAH0577369.1, KAH0577387.1, KAH0577395.1
OG0002284			KAH0577370.1, KAH0577386.1, KAH0577396.1
OG0002285			KAH0577373.1, KAH0577383.1, KAH0577399.1
OG0002286			KAH0577374.1, KAH0577382.1, KAH0577400.1
OG0002287			KAH0577375.1, KAH0577381.1, KAH0577401.1
OG0002288			KAH0577376.1, KAH0577380.1, KAH0577402.1
OG0002289			KAH0577508.1, KAH0577540.1, KAH0577542.1
OG0002290	KAE8301212.1	TNJ26486.1	
OG0002291	KAE8301214.1	TNJ26477.1	
OG0002292	KAE8301216.1	TNJ30466.1	
OG0002293	KAE8301221.1	TNJ26475.1	
OG0002294	KAE8301224.1	TNJ29656.1	
OG0002295	KAE8301227.1	TNJ29667.1	
OG0002296	KAE8301228.1	TNJ29666.1	
OG0002297	KAE8301234.1, KAE8305546.1		
OG0002298	KAE8301237.1	TNJ26485.1	
OG0002299	KAE8301242.1	TNJ26481.1	
OG0002300	KAE8301244.1	TNJ26471.1	
OG0002301	KAE8301248.1, KAE8305760.1		
OG0002302	KAE8301254.1	TNJ29649.1	
OG0002303	KAE8301258.1	TNJ29646.1	
OG0002304	KAE8301259.1	TNJ29645.1	
OG0002305	KAE8301262.1	TNJ29641.1	
OG0002306	KAE8301264.1		KAH0574749.1
OG0002307	KAE8301270.1	TNJ29638.1	
OG0002308	KAE8301272.1	TNJ29636.1	
OG0002309	KAE8301275.1	TNJ29660.1	
OG0002310	KAE8301276.1	TNJ29661.1	
OG0002311	KAE8301277.1	TNJ29663.1	
OG0002312	KAE8301280.1	TNJ26924.1	
OG0002313	KAE8301288.1	TNJ26717.1	
OG0002314	KAE8301291.1	TNJ26714.1	
OG0002315	KAE8301294.1		KAH0575007.1
OG0002316	KAE8301296.1	TNJ26731.1	
OG0002317	KAE8301298.1	TNJ26733.1	
OG0002318	KAE8301303.1	TNJ27316.1	
OG0002319	KAE8301312.1	TNJ27288.1	
OG0002320	KAE8301313.1	TNJ27287.1	
OG0002321	KAE8301319.1	TNJ27308.1	
OG0002322	KAE8301323.1	TNJ27262.1	
OG0002323	KAE8301328.1	TNJ27229.1	
OG0002324	KAE8301329.1	TNJ27230.1	
OG0002325	KAE8301330.1	TNJ27231.1	
OG0002326	KAE8301332.1	TNJ27233.1	
OG0002327	KAE8301334.1	TNJ27245.1	
OG0002328	KAE8301338.1	TNJ27611.1	
OG0002329	KAE8301342.1	TNJ27131.1	
OG0002330	KAE8301347.1	TNJ27222.1	
OG0002331	KAE8301351.1	TNJ27225.1	
OG0002332	KAE8301354.1	TNJ28595.1	
OG0002333	KAE8301357.1	TNJ29285.1	
OG0002334	KAE8301358.1	TNJ29941.1	
OG0002335	KAE8301359.1	TNJ27216.1	
OG0002336	KAE8301360.1	TNJ27208.1	
OG0002337	KAE8301361.1	TNJ27207.1	
OG0002338	KAE8301362.1	TNJ27206.1	
OG0002339	KAE8301366.1	TNJ26723.1	
OG0002340	KAE8301369.1	TNJ27202.1	
OG0002341	KAE8301370.1	TNJ27201.1	
OG0002342	KAE8301371.1	TNJ27200.1	
OG0002343	KAE8301372.1	TNJ27177.1	
OG0002344	KAE8301373.1	TNJ27175.1	
OG0002345	KAE8301374.1	TNJ27195.1	
OG0002346	KAE8301377.1	TNJ27196.1	
OG0002347	KAE8301378.1	TNJ27197.1	
OG0002348	KAE8301382.1	TNJ27178.1	
OG0002349	KAE8301384.1	TNJ27787.1	
OG0002350	KAE8301385.1, KAE8301390.1		
OG0002351	KAE8301389.1	TNJ29490.1	
OG0002352	KAE8301393.1	TNJ27189.1	
OG0002353	KAE8301395.1	TNJ27184.1	
OG0002354	KAE8301397.1	TNJ27187.1	
OG0002355	KAE8301403.1	TNJ27792.1	
OG0002356	KAE8301407.1, KAE8301538.1		
OG0002357	KAE8301408.1	TNJ27807.1	
OG0002358	KAE8301411.1	TNJ28343.1	
OG0002359	KAE8301412.1	TNJ27499.1	
OG0002360	KAE8301413.1	TNJ27859.1	
OG0002361	KAE8301415.1	TNJ27804.1	
OG0002362	KAE8301417.1	TNJ27803.1	
OG0002363	KAE8301418.1	TNJ27802.1	
OG0002364	KAE8301419.1	TNJ27801.1	
OG0002365	KAE8301422.1	TNJ27796.1	
OG0002366	KAE8301423.1	TNJ27797.1	
OG0002367	KAE8301424.1	TNJ27798.1	
OG0002368	KAE8301425.1	TNJ27799.1	
OG0002369	KAE8301429.1	TNJ27809.1	
OG0002370	KAE8301430.1	TNJ27808.1	
OG0002371	KAE8301435.1	TNJ27823.1	
OG0002372	KAE8301438.1, KAE8301442.1		
OG0002373	KAE8301444.1	TNJ27814.1	
OG0002374	KAE8301445.1	TNJ27813.1	
OG0002375	KAE8301447.1	TNJ27219.1	
OG0002376	KAE8301452.1	TNJ27832.1	
OG0002377	KAE8301453.1	TNJ27830.1	
OG0002378	KAE8301454.1	TNJ27829.1	
OG0002379	KAE8301455.1	TNJ27825.1	
OG0002380	KAE8301462.1	TNJ27836.1	
OG0002381	KAE8301463.1	TNJ27835.1	
OG0002382	KAE8301466.1	TNJ27847.1	
OG0002383	KAE8301469.1	TNJ27844.1	
OG0002384	KAE8301471.1	TNJ27842.1	
OG0002385	KAE8301476.1	TNJ27849.1	
OG0002386	KAE8301487.1	TNJ26751.1	
OG0002387	KAE8301488.1	TNJ26752.1	
OG0002388	KAE8301489.1	TNJ27866.1	
OG0002389	KAE8301490.1	TNJ30264.1	
OG0002390	KAE8301491.1	TNJ30265.1	
OG0002391	KAE8301502.1		KAH0575515.1
OG0002392	KAE8301504.1	TNJ27858.1	
OG0002393	KAE8301508.1	TNJ27850.1	
OG0002394	KAE8301510.1	TNJ28806.1	
OG0002395	KAE8301511.1	TNJ28805.1	
OG0002396	KAE8301512.1	TNJ28865.1	
OG0002397	KAE8301514.1	TNJ28804.1	
OG0002398	KAE8301517.1	TNJ27972.1	
OG0002399	KAE8301518.1	TNJ28802.1	
OG0002400	KAE8301520.1	TNJ28814.1	
OG0002401	KAE8301521.1	TNJ28815.1	
OG0002402	KAE8301527.1	TNJ28819.1	
OG0002403	KAE8301536.1	TNJ27609.1	
OG0002404	KAE8301542.1	TNJ27614.1	
OG0002405	KAE8301543.1	TNJ27615.1	
OG0002406	KAE8301546.1	TNJ27604.1	
OG0002407	KAE8301547.1	TNJ27603.1	
OG0002408	KAE8301548.1	TNJ27602.1	
OG0002409	KAE8301549.1	TNJ27601.1	
OG0002410	KAE8301553.1, KAE8302647.1		
OG0002411	KAE8301559.1		KAH0571480.1
OG0002412	KAE8301563.1	TNJ27591.1	
OG0002413	KAE8301565.1	TNJ27592.1	
OG0002414	KAE8301566.1	TNJ27593.1	
OG0002415	KAE8301568.1	TNJ27583.1	
OG0002416	KAE8301569.1	TNJ27584.1	
OG0002417	KAE8301571.1		KAH0575407.1
OG0002418	KAE8301573.1	TNJ27706.1	
OG0002419	KAE8301575.1	TNJ27595.1	
OG0002420	KAE8301576.1	TNJ27582.1	
OG0002421	KAE8301583.1	TNJ27576.1	
OG0002422	KAE8301592.1	TNJ27550.1	
OG0002423	KAE8301594.1	TNJ27555.1	
OG0002424	KAE8301595.1	TNJ27554.1	
OG0002425	KAE8301596.1	TNJ27553.1	
OG0002426	KAE8301600.1	TNJ27549.1	
OG0002427	KAE8301603.1	TNJ27557.1	
OG0002428	KAE8301604.1	TNJ27534.1	
OG0002429	KAE8301605.1	TNJ27535.1	
OG0002430	KAE8301606.1	TNJ27536.1	
OG0002431	KAE8301609.1	TNJ27519.1	
OG0002432	KAE8301610.1	TNJ27520.1	
OG0002433	KAE8301613.1	TNJ27522.1	
OG0002434	KAE8301614.1	TNJ27521.1	
OG0002435	KAE8301618.1	TNJ27528.1	
OG0002436	KAE8301620.1		KAH0573446.1
OG0002437	KAE8301622.1	TNJ27533.1	
OG0002438	KAE8301624.1	TNJ27531.1	
OG0002439	KAE8301626.1	TNJ28242.1	
OG0002440	KAE8301627.1	TNJ28241.1	
OG0002441	KAE8301632.1	TNJ27518.1	
OG0002442	KAE8301633.1	TNJ27541.1	
OG0002443	KAE8301643.1	TNJ27547.1	
OG0002444	KAE8301644.1	TNJ27546.1	
OG0002445	KAE8301645.1	TNJ27524.1	
OG0002446	KAE8301651.1		KAH0570048.1
OG0002447	KAE8301662.1	TNJ29527.1	
OG0002448	KAE8301667.1	TNJ29534.1	
OG0002449	KAE8301669.1	TNJ27506.1	
OG0002450	KAE8301670.1	TNJ27507.1	
OG0002451	KAE8301674.1	TNJ29508.1	
OG0002452	KAE8301675.1	TNJ27065.1	
OG0002453	KAE8301677.1	TNJ28686.1	
OG0002454	KAE8301680.1	TNJ29563.1	
OG0002455	KAE8301690.1	TNJ29538.1	
OG0002456	KAE8301697.1	TNJ29558.1	
OG0002457	KAE8301700.1	TNJ29561.1	
OG0002458	KAE8301701.1	TNJ29562.1	
OG0002459	KAE8301704.1, KAE8304655.1		
OG0002460	KAE8301709.1	TNJ27023.1	
OG0002461	KAE8301711.1	TNJ30568.1	
OG0002462	KAE8301713.1	TNJ27009.1	
OG0002463	KAE8301714.1	TNJ27010.1	
OG0002464	KAE8301721.1	TNJ27002.1	
OG0002465	KAE8301724.1, KAE8305993.1		
OG0002466	KAE8301727.1	TNJ26998.1	
OG0002467	KAE8301732.1	TNJ26893.1	
OG0002468	KAE8301733.1	TNJ26899.1	
OG0002469	KAE8301734.1	TNJ26900.1	
OG0002470	KAE8301735.1	TNJ27523.1	
OG0002471	KAE8301739.1	TNJ26888.1	
OG0002472	KAE8301749.1	TNJ27016.1	
OG0002473	KAE8301751.1	TNJ27006.1	
OG0002474	KAE8301753.1	TNJ26894.1	
OG0002475	KAE8301759.1	TNJ26898.1	
OG0002476	KAE8301760.1	TNJ26892.1	
OG0002477	KAE8301761.1	TNJ26891.1	
OG0002478	KAE8301762.1	TNJ26872.1	
OG0002479	KAE8301763.1	TNJ26874.1	
OG0002480	KAE8301764.1	TNJ26875.1	
OG0002481	KAE8301766.1	TNJ26877.1	
OG0002482	KAE8301770.1	TNJ26881.1	
OG0002483	KAE8301773.1	TNJ26869.1	
OG0002484	KAE8301777.1	TNJ26800.1	
OG0002485	KAE8301779.1	TNJ26802.1	
OG0002486	KAE8301782.1	TNJ26804.1	
OG0002487	KAE8301783.1	TNJ26805.1	
OG0002488	KAE8301785.1	TNJ26806.1	
OG0002489	KAE8301787.1	TNJ26808.1	
OG0002490	KAE8301789.1	TNJ26810.1	
OG0002491	KAE8301790.1	TNJ26818.1	
OG0002492	KAE8301792.1	TNJ27753.1	
OG0002493	KAE8301799.1	TNJ26820.1	
OG0002494	KAE8301801.1	TNJ26815.1	
OG0002495	KAE8301803.1	TNJ28710.1	
OG0002496	KAE8301804.1	TNJ26817.1	
OG0002497	KAE8301809.1	TNJ26854.1	
OG0002498	KAE8301814.1, KAE8305558.1		
OG0002499	KAE8301816.1	TNJ26858.1	
OG0002500	KAE8301817.1	TNJ26859.1	
OG0002501	KAE8301823.1	TNJ26862.1	
OG0002502	KAE8301826.1	TNJ26864.1	
OG0002503	KAE8301835.1	TNJ26846.1	
OG0002504	KAE8301836.1	TNJ26848.1	
OG0002505	KAE8301837.1	TNJ26849.1	
OG0002506	KAE8301839.1	TNJ26833.1	
OG0002507	KAE8301841.1	TNJ26835.1	
OG0002508	KAE8301842.1	TNJ26834.1	
OG0002509	KAE8301844.1	TNJ26813.1	
OG0002510	KAE8301846.1	TNJ29342.1	
OG0002511	KAE8301852.1	TNJ26839.1	
OG0002512	KAE8301853.1	TNJ26840.1	
OG0002513	KAE8301854.1	TNJ26841.1	
OG0002514	KAE8301857.1	TNJ26826.1	
OG0002515	KAE8301859.1	TNJ28512.1	
OG0002516	KAE8301861.1	TNJ29628.1	
OG0002517	KAE8301865.1	TNJ30101.1	
OG0002518	KAE8301867.1	TNJ30258.1	
OG0002519	KAE8301870.1	TNJ26832.1	
OG0002520	KAE8301871.1	TNJ26831.1	
OG0002521	KAE8301881.1	TNJ26838.1	
OG0002522	KAE8301888.1	TNJ29629.1	
OG0002523	KAE8301893.1	TNJ26823.1	
OG0002524	KAE8301894.1, KAE8302106.1		
OG0002525	KAE8301896.1	TNJ29622.1	
OG0002526	KAE8301906.1, KAE8303363.1		
OG0002527	KAE8301908.1	TNJ29620.1	
OG0002528	KAE8301914.1	TNJ30463.1	
OG0002529	KAE8301920.1	TNJ30468.1	
OG0002530	KAE8301923.1	TNJ28696.1	
OG0002531	KAE8301932.1	TNJ29224.1	
OG0002532	KAE8301938.1	TNJ28524.1	
OG0002533	KAE8301940.1	TNJ28219.1	
OG0002534	KAE8301951.1	TNJ29098.1	
OG0002535	KAE8301963.1	TNJ28801.1	
OG0002536	KAE8301975.1	TNJ30211.1	
OG0002537	KAE8301976.1	TNJ30210.1	
OG0002538	KAE8301988.1	TNJ28222.1	
OG0002539	KAE8301989.1	TNJ26709.1	
OG0002540	KAE8301990.1	TNJ30216.1	
OG0002541	KAE8301991.1	TNJ30217.1	
OG0002542	KAE8301995.1	TNJ30233.1	
OG0002543	KAE8301999.1	TNJ30226.1	
OG0002544	KAE8302000.1	TNJ29144.1	
OG0002545	KAE8302001.1	TNJ29185.1	
OG0002546	KAE8302006.1	TNJ30230.1	
OG0002547	KAE8302008.1	TNJ30231.1	
OG0002548	KAE8302015.1	TNJ30234.1	
OG0002549	KAE8302016.1	TNJ30242.1	
OG0002550	KAE8302018.1	TNJ30240.1	
OG0002551	KAE8302019.1	TNJ30235.1	
OG0002552	KAE8302021.1	TNJ30221.1	
OG0002553	KAE8302031.1	TNJ30247.1	
OG0002554	KAE8302032.1	TNJ30248.1	
OG0002555	KAE8302034.1	TNJ30251.1	
OG0002556	KAE8302035.1	TNJ30250.1	
OG0002557	KAE8302036.1	TNJ29190.1	
OG0002558	KAE8302037.1	TNJ29191.1	
OG0002559	KAE8302039.1	TNJ29194.1	
OG0002560	KAE8302042.1	TNJ29180.1	
OG0002561	KAE8302043.1	TNJ27878.1	
OG0002562	KAE8302045.1	TNJ29183.1	
OG0002563	KAE8302046.1	TNJ29197.1	
OG0002564	KAE8302051.1	TNJ27998.1	
OG0002565	KAE8302052.1	TNJ30118.1	
OG0002566	KAE8302054.1	TNJ29893.1	
OG0002567	KAE8302055.1	TNJ27221.1	
OG0002568	KAE8302058.1	TNJ29177.1	
OG0002569	KAE8302060.1	TNJ29216.1	
OG0002570	KAE8302062.1	TNJ29219.1	
OG0002571	KAE8302063.1	TNJ29220.1	
OG0002572	KAE8302065.1	TNJ29215.1	
OG0002573	KAE8302066.1	TNJ26728.1	
OG0002574	KAE8302068.1	TNJ29214.1	
OG0002575	KAE8302074.1	TNJ28206.1	
OG0002576	KAE8302075.1	TNJ28205.1	
OG0002577	KAE8302076.1	TNJ28203.1	
OG0002578	KAE8302078.1	TNJ28201.1	
OG0002579	KAE8302081.1	TNJ28209.1	
OG0002580	KAE8302083.1	TNJ28213.1	
OG0002581	KAE8302086.1	TNJ28194.1	
OG0002582	KAE8302087.1	TNJ28195.1	
OG0002583	KAE8302088.1	TNJ28196.1	
OG0002584	KAE8302094.1, KAE8305249.1		
OG0002585	KAE8302097.1	TNJ28182.1	
OG0002586	KAE8302102.1	TNJ28181.1	
OG0002587	KAE8302104.1	TNJ28179.1	
OG0002588	KAE8302105.1	TNJ28178.1	
OG0002589	KAE8302109.1	TNJ28176.1	
OG0002590	KAE8302114.1	TNJ28171.1	
OG0002591	KAE8302116.1	TNJ26682.1	
OG0002592	KAE8302119.1	TNJ28170.1	
OG0002593	KAE8302121.1	TNJ28168.1	
OG0002594	KAE8302122.1	TNJ28167.1	
OG0002595	KAE8302123.1	TNJ28165.1	
OG0002596	KAE8302126.1	TNJ27968.1	
OG0002597	KAE8302127.1	TNJ27969.1	
OG0002598	KAE8302129.1	TNJ28159.1	
OG0002599	KAE8302130.1	TNJ28166.1	
OG0002600	KAE8302131.1	TNJ28158.1	
OG0002601	KAE8302140.1	TNJ28151.1	
OG0002602	KAE8302145.1	TNJ28149.1	
OG0002603	KAE8302149.1	TNJ28145.1	
OG0002604	KAE8302152.1	TNJ28137.1	
OG0002605	KAE8302154.1	TNJ28135.1	
OG0002606	KAE8302156.1	TNJ28127.1	
OG0002607	KAE8302160.1	TNJ30021.1	
OG0002608	KAE8302164.1	TNJ28134.1	
OG0002609	KAE8302166.1	TNJ28123.1	
OG0002610	KAE8302168.1	TNJ28121.1	
OG0002611	KAE8302171.1	TNJ28118.1	
OG0002612	KAE8302173.1	TNJ28946.1	
OG0002613	KAE8302177.1	TNJ28114.1	
OG0002614	KAE8302179.1	TNJ28112.1	
OG0002615	KAE8302182.1	TNJ28089.1	
OG0002616	KAE8302184.1	TNJ28091.1	
OG0002617	KAE8302185.1	TNJ29007.1	
OG0002618	KAE8302186.1	TNJ28943.1	
OG0002619	KAE8302196.1	TNJ28093.1	
OG0002620	KAE8302198.1	TNJ28097.1	
OG0002621	KAE8302204.1	TNJ28098.1	
OG0002622	KAE8302210.1	TNJ27512.1	
OG0002623	KAE8302211.1	TNJ28102.1	
OG0002624	KAE8302214.1	TNJ28961.1	
OG0002625	KAE8302219.1	TNJ28965.1	
OG0002626	KAE8302227.1	TNJ28970.1	
OG0002627	KAE8302231.1	TNJ26356.1	
OG0002628	KAE8302232.1	TNJ28980.1	
OG0002629	KAE8302234.1	TNJ28982.1	
OG0002630	KAE8302245.1	TNJ29006.1	
OG0002631	KAE8302248.1	TNJ29003.1	
OG0002632	KAE8302250.1	TNJ29000.1	
OG0002633	KAE8302252.1	TNJ28998.1	
OG0002634	KAE8302257.1	TNJ28947.1	
OG0002635	KAE8302260.1	TNJ29011.1	
OG0002636	KAE8302261.1	TNJ28945.1	
OG0002637	KAE8302263.1	TNJ27318.1	
OG0002638	KAE8302266.1	TNJ28856.1	
OG0002639	KAE8302269.1	TNJ26918.1	
OG0002640	KAE8302271.1	TNJ29998.1	
OG0002641	KAE8302273.1	TNJ29999.1	
OG0002642	KAE8302282.1	TNJ29972.1	
OG0002643	KAE8302283.1	TNJ29973.1	
OG0002644	KAE8302289.1	TNJ29984.1	
OG0002645	KAE8302293.1	TNJ29990.1	
OG0002646	KAE8302297.1	TNJ29986.1	
OG0002647	KAE8302298.1	TNJ29977.1	
OG0002648	KAE8302301.1	TNJ29978.1	
OG0002649	KAE8302303.1	TNJ29981.1	
OG0002650	KAE8302305.1	TNJ29949.1	
OG0002651	KAE8302310.1	TNJ29943.1	
OG0002652	KAE8302313.1	TNJ29940.1	
OG0002653	KAE8302316.1	TNJ29920.1	
OG0002654	KAE8302321.1	TNJ29933.1	
OG0002655	KAE8302323.1	TNJ29934.1	
OG0002656	KAE8302327.1	TNJ29932.1	
OG0002657	KAE8302329.1	TNJ29918.1	
OG0002658	KAE8302331.1	TNJ29916.1	
OG0002659	KAE8302337.1, KAE8302355.1		
OG0002660	KAE8302338.1	TNJ29927.1	
OG0002661	KAE8302339.1	TNJ29928.1	
OG0002662	KAE8302342.1	TNJ29898.1	
OG0002663	KAE8302344.1	TNJ29888.1	
OG0002664	KAE8302345.1	TNJ29887.1	
OG0002665	KAE8302346.1	TNJ29902.1	
OG0002666	KAE8302350.1	TNJ29884.1	
OG0002667	KAE8302358.1	TNJ29891.1	
OG0002668	KAE8302359.1	TNJ29895.1	
OG0002669	KAE8302362.1	TNJ29881.1	
OG0002670	KAE8302369.1	TNJ29875.1	
OG0002671	KAE8302371.1	TNJ29877.1	
OG0002672	KAE8302379.1		KAH0575434.1
OG0002673	KAE8302380.1	TNJ29874.1	
OG0002674	KAE8302384.1	TNJ29848.1	
OG0002675	KAE8302387.1	TNJ29845.1	
OG0002676	KAE8302392.1	TNJ29868.1	
OG0002677	KAE8302395.1	TNJ29851.1	
OG0002678	KAE8302398.1	TNJ29947.1	
OG0002679	KAE8302402.1	TNJ29841.1	
OG0002680	KAE8302403.1	TNJ29842.1	
OG0002681	KAE8302405.1	TNJ29840.1	
OG0002682	KAE8302407.1	TNJ29843.1	
OG0002683	KAE8302412.1	TNJ27794.1	
OG0002684	KAE8302413.1	TNJ29780.1	
OG0002685	KAE8302414.1	TNJ29779.1	
OG0002686	KAE8302415.1	TNJ29787.1	
OG0002687	KAE8302419.1	TNJ29788.1	
OG0002688	KAE8302420.1	TNJ29793.1	
OG0002689	KAE8302424.1	TNJ29794.1	
OG0002690	KAE8302426.1	TNJ29796.1	
OG0002691	KAE8302430.1	TNJ26455.1	
OG0002692	KAE8302432.1	TNJ29836.1	
OG0002693	KAE8302433.1	TNJ29805.1	
OG0002694	KAE8302435.1	TNJ29808.1	
OG0002695	KAE8302438.1	TNJ29817.1	
OG0002696	KAE8302440.1	TNJ29819.1	
OG0002697	KAE8302441.1	TNJ29820.1	
OG0002698	KAE8302443.1	TNJ29816.1	
OG0002699	KAE8302445.1	TNJ29814.1	
OG0002700	KAE8302449.1	TNJ29824.1	
OG0002701	KAE8302451.1	TNJ28759.1	
OG0002702	KAE8302455.1	TNJ29772.1	
OG0002703	KAE8302456.1	TNJ29774.1	
OG0002704	KAE8302459.1	TNJ29776.1	
OG0002705	KAE8302466.1, KAE8302716.1		
OG0002706	KAE8302467.1	TNJ29778.1	
OG0002707	KAE8302473.1	TNJ29831.1	
